ResponseID,Career,ProgramDescr,Major,DormFlag,Q1.a,Q1.b,Q1.c,Q1.d,Q1.e,Q1.f,Q1.g,Q2.a,Q2.b,Q2.c,Q2.d,Q2.e,Q2.f,Q2.g,Q2.h,Q2.i,Q3.a,Q3.b,Q3.c,Q3.d,Q3.e,Q3.f,Q3.g,Q3.h,Q4.1.a,Q4.1.b,Q4.1.c,Q4.1.d,Q4.2,Q4.3,Q4.4,Q4.5.a,Q4.5.b,Q4.5.c,Q4.5.d,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5
R_ai1nyKZQT4CObxr,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,3,6,3,1,1,5,5,5,5,5,3,5,5,5,7,7,7,7,7,7,7,7,3,4,3,5,3,3,4,3,3,3,3,2,3,3,4,2
R_dppmrYsPnTqCfdz,THEO,Master of Divinity,Divinity,2,7,7,3,5,2,2,1,5,6,5,5,5,4,6,5,5,6,6,6,6,6,6,6,6,3,4,1,4,3,3,3,5,3,1,1,2,5,7,4,1
R_79effu4iSRomvpr,GNUR,Master of Science in Nursing,Family Nurse-Midwife,2,5,5,6,5,5,2,2,6,7,7,6,6,4,7,6,6,4,4,4,5,4,4,4,4,3,3,2,4,2,2,3,5,5,2,2,2,7,5,4,2
R_3szhANmj3GvW7Jo,GNUR,Master of Science in Nursing,Pediatric - Primary Care,2,7,7,7,6,6,3,3,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,3,4,4,5,3,2,2,5,5,5,5,2,5,4,6,2
R_9NPtBEDkfAzQgKx,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,5,3,7,3,5,1,5,5,5,5,5,5,5,5,5,4,6,6,5,4,2,1,1,2,2,1,3,3,3,3,2,5,5,4,1,6,3,2,2
R_a5mCdNNvu5OOZXD,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,4,3,7,7,1,1,4,2,3,3,5,2,5,4,3,6,4,4,5,3,3,3,3,4,4,2,4,2,2,4,5,5,3,2,2,4,5,4,2
R_eYfnuwRCEJ4fuj7,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,3,5,4,1,1,1,3,7,7,3,6,1,7,3,1,7,7,7,7,7,7,7,7,5,5,1,1,1,3,1,3,3,3,3,2,3,4,4,2
R_TwtIx7jde6rk0Nj,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,4,5,5,1,1,4,4,4,3,3,6,6,5,4,5,6,4,5,5,4,5,6,4,4,2,4,3,3,3,3,4,3,3,1,7,4,2,2
R_3OrxVPU8PMKtJQ5,GSAS,Doctor of Philosophy,Chemistry,2,4,3,3,1,5,7,4,5,4,5,4,3,5,5,4,3,6,5,5,4,6,4,6,7,4,3,4,3,3,4,4,4,4,3,3,1,1,1,1,1
R_6FLVu7Znb3URe9T,GSAS,Doctor of Philosophy,Behavioral Sciences & Hlth Edu,2,7,4,4,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1ZYQIrJAPkR7V4x,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,5,4,1,1,1,1,6,3,3,5,6,5,5,3,4,5,3,3,4,2,2,3,3,1,1,1,4,1,2,1,4,4,1,2,2,4,4,2,2
R_415U1px0kisX0DX,GSAS,Doctor of Philosophy,Psychology,2,3,2,5,6,2,1,1,4,5,4,6,5,3,6,4,4,7,7,7,6,5,7,6,5,4,4,2,4,3,3,4,5,4,2,2,2,3,1,3,1
R_1JVEECAZTI9Koc2,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,7,2,4,1,1,6,5,5,5,6,3,5,7,6,5,4,3,6,4,5,7,7,3,2,1,4,1,1,2,5,5,3,2,2,5,7,4,2
R_2Cp3KmRwrweR8S6,GSAS,Doctor of Philosophy,Chemistry,2,3,3,3,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1DDeeMOSgnK392K,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,4,5,7,4,4,3,5,5,5,5,5,5,5,5,5,4,4,4,5,3,5,4,4,3,2,2,3,3,3,3,4,5,3,2,1,1,2,1,1
R_5ciNnrTSR0OIWe9,GSAS,Doctor of Philosophy,Anthropology,2,5,4,6,6,6,7,4,7,7,7,4,7,4,7,7,7,7,4,4,4,4,5,3,4,5,5,5,3,4,3,3,5,5,5,5,1,1,1,4,2
R_3sBSrSUo8fUzTvY,GSAS,Doctor of Philosophy,English,2,5,7,2,7,5,1,1,6,7,7,6,7,5,7,6,5,4,6,4,6,5,3,3,5,3,3,4,4,3,5,4,2,2,1,1,1,5,3,1,2
R_9Hmk7iwa1X8vOJH,GSAS,Doctor of Philosophy,English,2,4,5,6,3,6,1,1,6,6,6,6,6,6,7,6,5,5,1,5,5,5,5,5,5,4,4,4,5,2,3,2,3,3,2,2,2,5,5,4,2
R_cGDMezeQgYm2365,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,4,5,5,3,2,1,1,2,4,3,2,4,1,6,2,1,5,7,6,5,4,6,5,6,4,4,1,2,3,4,2,4,5,3,3,2,3,4,4,2
R_6EyZAQTWS0XdDkp,GSAS,Doctor of Philosophy,Environmental Health Sciences,2,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,4,2,3,4,4,5,4,5,4,4,5,5,1,1,1,5,5,5,1,2,4,4,1,2
R_55fSUjqWX9UfVw9,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,4,3,4,5,1,1,5,4,2,3,5,2,6,5,4,6,5,5,5,6,4,5,5,4,4,5,2,2,3,2,4,4,2,1,2,5,7,6,2
R_qJxp7RaafusD3jj,UBUS,Bachelor of Business Admin,Business Administration,1,3,2,5,3,4,2,3,4,4,4,4,4,2,3,3,2,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3,4,1,5,3,1,2
R_1DMzp14EmYutDGn,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,3,2,6,1,1,1,1,1,1,1,1,7,3,1,1,7,3,4,5,4,4,4,4,3,3,2,3,2,2,2,1,1,1,1,2,5,4,4,2
R_3vH7stqITk3yqr3,GAH,Physician Assistant,Physician Assistant,2,6,6,4,3,5,1,1,7,7,7,4,7,6,7,7,6,4,6,6,5,4,4,5,7,3,3,2,4,3,2,3,5,5,5,3,2,3,7,4,2
R_3Gw6LBRWaqdxEWr,GAH,Physician Assistant,Physician Assistant,2,1,1,7,1,1,1,1,6,7,7,7,7,6,7,6,4,4,1,4,4,2,5,2,3,3,3,2,3,1,3,3,5,5,5,2,2,4,4,4,2
R_2bIrL9gTtomFYWJ,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,5,5,1,1,2,1,1,3,3,3,3,2,5,4,4,2
R_5irIRP4VW2i4Dkx,LAW,Doctor of Law,Law,2,6,3,5,4,5,2,1,6,5,6,4,6,5,,6,7,5,6,6,7,6,5,6,6,4,4,4,4,4,3,3,4,4,3,3,2,6,6,4,1
R_daONJxXBNtOpWkt,GSAS,Doctor of Philosophy,Biostatistics,2,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,4,4,3,3,4,4,5,4,5,1,1,5,1,1
R_0uGXPeI2dEmGqaN,GSAS,Doctor of Philosophy,English,2,7,6,7,1,6,1,1,7,7,6,1,7,2,7,6,7,6,6,6,6,6,6,4,5,4,4,2,4,3,2,1,5,5,1,1,2,5,5,4,1
R_5dajY3oJO7tzhOt,GSAS,Doctor of Philosophy,Religion,2,6,7,7,4,6,4,5,7,7,7,7,7,7,7,6,5,7,7,7,7,7,7,7,7,5,5,4,3,3,3,4,5,5,3,2,2,5,6,4,2
R_1Flhh0yVH3ueSG1,GSAS,Doctor of Philosophy,Biostatistics,2,6,7,6,7,3,1,1,4,4,5,4,5,6,7,5,4,5,7,6,6,4,3,6,6,3,3,2,3,3,3,3,3,3,3,3,1,4,7,1,1
R_bxBBDSLHqpaNapD,PUBH,Master of Public Health,Global Epidemiology,2,5,5,5,5,3,1,1,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,4,4,3,3,3,3,3,3,3,3,3,2,3,5,1,1
R_1BRRYADJi5W3Rrf,THEO,Doctor of Theology,Pastoral Counseling,2,4,2,4,1,6,1,1,5,7,7,1,7,5,6,6,6,4,5,7,7,6,3,3,5,3,2,2,2,1,2,3,2,3,3,2,2,5,7,1,2
R_6FoikER1ZLpMPzv,UCOL,Liberal Arts & Sciences,Political Science,1,7,1,5,7,4,2,1,5,7,4,7,5,5,6,5,5,7,7,7,7,7,4,4,5,1,2,2,2,4,4,5,4,4,4,4,2,7,7,1,2
R_bfGtAmvZgcLpWSN,UBUS,Bachelor of Business Admin,Business Administration,1,4,7,6,7,4,1,1,4,6,5,5,6,4,5,3,2,7,5,3,6,6,7,7,7,2,3,1,5,3,4,5,4,2,2,2,2,3,4,1,2
R_3eGwyFyqNAqbIYl,UCOL,Liberal Arts & Sciences,Linguistics Major,1,4,4,4,4,4,4,,4,3,4,4,5,,5,4,4,2,2,2,2,2,2,2,2,4,4,4,4,1,1,1,5,5,5,5,2,1,1,2,1
R_1NySzt7yKE2XUUz,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,7,7,6,5,2,5,1,5,5,4,2,6,4,6,3,2,7,5,6,7,2,4,4,6,3,3,4,4,4,4,4,5,5,2,1,2,5,6,4,2
R_1DBaMWpdi3njBjo,UCOL,Liberal Arts & Sciences,Economics & Mathematics,1,6,2,1,7,1,1,1,1,7,7,1,3,2,6,4,1,7,5,5,3,4,5,3,2,3,2,4,4,4,3,3,2,3,3,4,2,3,3,1,1
R_1Ht92lkOCcQoaYB,UBUS,Bachelor of Business Admin,Business Administration,1,3,2,3,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2eatrs79uOeuSLe,GBUS,Master of Business Admin.,Business Administration,2,5,3,3,7,2,1,1,4,4,4,5,4,2,5,3,3,5,2,6,4,5,6,6,7,4,4,1,3,2,2,3,3,3,3,3,1,3,4,1,1
R_3VFobJXkKROZTGR,GNUR,Master of Science in Nursing,Adult/Gerontology Acute Car NP,2,7,6,4,1,2,2,1,2,5,4,2,3,4,6,3,3,2,3,4,2,2,1,3,6,3,2,2,3,3,2,4,3,3,4,2,2,4,1,4,2
R_9zNPIynfllUX9e5,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,3,4,7,2,1,1,2,3,2,2,2,1,2,2,4,6,5,6,5,6,6,5,5,4,4,3,2,2,2,3,3,3,3,1,2,4,4,4,1
R_yliuSP5DGd07985,UCOL,Liberal Arts & Sciences,"Mathematics, Applied",1,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,2,3,2,1,1
R_25ToJJipnjxyJS6,UCOL,Liberal Arts & Sciences,Classical Civilization,1,7,7,6,6,5,1,1,5,5,5,5,5,5,5,5,5,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,5,5,1,1,2,5,4,4,2
R_yI74c19mcx9ICDD,UCOL,Liberal Arts & Sciences,Psychology,1,6,5,4,6,4,3,3,6,7,6,6,6,5,6,6,5,7,7,5,6,5,5,5,6,4,4,3,4,4,4,4,5,5,4,3,2,3,7,1,2
R_bpdmqziVD7kh94x,UCOL,Liberal Arts & Sciences,Human Health,1,3,3,3,3,5,2,3,3,4,5,4,4,4,4,4,5,5,4,5,4,5,3,5,5,3,4,2,4,3,3,3,3,3,3,3,2,1,5,4,1
R_AzGIkxeEKIleB7r,UBUS,Bachelor of Business Admin,Business Administration,1,4,2,4,5,2,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,4,2,4,2,4,4,4,5,5,5,5,2,4,6,4,1
R_eeZCFa3aKIzPGNT,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,6,2,2,7,2,2,1,3,3,2,3,4,2,4,2,2,6,7,6,5,5,6,5,5,2,2,4,4,4,4,4,4,3,1,1,2,1,1,3,2
R_ahilPumRbB0d68l,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,5,2,7,4,1,1,5,5,3,1,4,3,4,1,1,4,5,3,3,3,4,3,3,4,3,1,2,4,3,3,2,2,2,2,2,1,1,1,1
R_2b1H6riO8da6bCB,UCOL,Liberal Arts & Sciences,Interdisc. Stu. in Soc. & Cul.,1,6,4,3,3,4,1,1,3,3,2,5,2,6,6,4,1,7,4,4,5,5,3,2,2,4,4,4,2,3,3,5,3,4,1,1,2,3,8,4,2
R_0eSbBj3kPQ8JfMx,GSAS,Doctor of Philosophy,Computer Science & Informatics,2,5,2,5,7,1,1,1,3,4,4,1,4,3,6,5,2,6,7,7,3,6,7,2,6,1,2,1,2,2,1,1,2,4,1,1,2,1,3,4,2
R_8piH9f8vLlZMOHP,GSAS,Master of Development Practice,Master of Development Practice,2,6,5,6,6,3,2,3,7,4,5,7,7,5,7,6,7,7,4,5,5,6,6,4,3,5,5,5,3,3,3,3,4,4,4,1,2,3,2,4,2
R_57T6JaCN09dYKCp,GSAS,Doctor of Philosophy,Sociology,2,7,7,6,6,3,1,1,7,5,4,6,7,5,6,6,6,5,7,6,5,6,6,5,5,4,4,4,3,2,2,2,5,5,5,4,2,3,4,4,2
R_cTNcrlUkTqDeKWh,GSAS,Doctor of Philosophy,Religion,2,3,3,6,6,2,1,1,4,3,3,6,,5,5,4,5,4,4,7,5,4,4,4,4,2,2,2,2,2,2,2,4,4,4,3,2,4,4,4,2
R_1KpgHQf6CGP4Qdd,GSAS,Doctor of Philosophy,Mathematics,2,5,3,3,2,2,2,2,4,4,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,3,3,4,4,2,2,2,1,2,2,2,1,1,1,4,1
R_0BMaYhftYPuVImp,GSAS,Doctor of Philosophy,Religion,2,5,4,6,6,4,1,1,6,4,4,5,7,6,6,4,5,5,5,6,5,5,5,5,6,3,3,2,4,3,2,2,3,3,1,1,2,4,5,4,1
R_ai0nutmKlyDCrzL,GSAS,Master of Development Practice,Master of Development Practice,2,5,4,6,7,6,3,6,7,7,7,7,7,7,7,7,7,6,4,6,6,6,5,4,4,4,4,2,4,3,3,3,5,5,5,3,2,5,4,4,2
R_eWkuIeqKVLB1To1,GSAS,Doctor of Philosophy,History,2,4,3,3,2,3,1,1,2,1,1,1,2,2,4,5,2,4,4,3,3,2,4,4,1,2,3,1,2,1,1,1,3,3,3,2,2,2,5,4,2
R_5nnzdU2LdhktMj3,GSAS,Doctor of Philosophy,French,2,5,5,5,6,5,1,1,5,5,2,1,5,5,4,7,1,4,4,2,4,4,7,4,7,3,3,1,1,1,1,3,5,5,5,5,1,4,5,4,2
R_cJ5zmU3CENtugT3,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,4,4,6,6,6,6,6,5,5,5,5,6,6,5,5,6,5,5,5,5,5,5,6,4,4,4,4,3,3,4,4,3,3,3,1,4,5,1,1
R_9HRweHE2QnEF43P,UCOL,Liberal Arts & Sciences,Music,1,6,5,5,7,2,2,1,6,5,5,4,6,4,6,5,4,7,7,7,6,5,6,6,6,4,4,3,3,3,3,5,3,3,2,1,2,3,4,3,1
R_bBhBhnYH8ed16nz,GSAS,Doctor of Philosophy,Art History,2,7,6,3,4,4,1,1,7,7,7,3,6,4,6,5,3,5,4,4,4,3,5,3,6,2,2,1,4,1,1,1,5,5,1,1,2,4,4,4,1
R_bdRYlult310QyON,GSAS,Master of Development Practice,Master of Development Practice,2,7,7,6,6,7,5,5,7,7,7,7,7,7,7,7,7,7,6,5,5,5,6,6,4,5,5,5,5,4,4,4,5,5,5,5,2,3,3,4,2
R_0BTHb4mgVLnaK0t,GSAS,Doctor of Philosophy,Business,2,7,5,4,7,3,1,1,6,6,5,1,6,2,7,5,2,6,6,6,4,4,4,4,5,1,1,1,2,3,3,1,4,4,1,1,1,4,4,1,1
R_0TUHxLPvcG66gYt,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,2,1,1,7,3,1,7,7,4,1,3,2,5,3,4,4,7,3,5,1,1,2,2,3,3,1,3,1,1,5,3,3,3,3,2,3,3,1,2
R_6Q0LQhb7yOpVMNL,PUBH,Master of Public Health,Global Environmental Health,2,4,5,5,6,6,6,6,7,6,6,3,7,6,7,6,7,5,5,7,6,3,4,3,5,4,5,5,5,5,5,4,5,5,3,3,2,5,5,4,2
R_b9gB82E2mzKVPq5,PUBH,Master of Science Public Hlth,HealthPolicyHealthSerResearch,2,7,7,5,5,5,3,2,6,6,5,7,5,5,7,5,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,3,5,5,3,3,2,5,5,4,2
R_3TSwcMRg9O3bsFv,UCOL,Liberal Arts & Sciences,Environmental Sciences,1,7,7,6,7,6,4,4,7,6,6,3,7,3,7,5,5,7,6,7,6,6,7,7,7,3,3,4,4,3,4,2,5,4,2,3,2,4,4,4,2
R_bOaG5zFGz67vlqZ,GBUS,Master of Business Admin.,Business Administration,2,3,3,7,6,4,4,4,6,6,5,7,5,7,7,5,4,6,4,7,7,4,7,5,7,5,5,2,5,5,3,2,3,3,1,1,2,6,6,3,2
R_5b9HM2JTHX9rzSt,GSAS,Doctor of Philosophy,Chemistry,2,5,3,3,2,4,1,1,5,7,5,7,6,5,7,6,6,7,7,7,7,7,7,7,7,3,3,2,2,2,3,3,3,4,2,2,2,3,1,4,1
R_1kTgBQvepo4swnc,PUBH,Master of Public Health,Global Environmental Health,2,5,6,5,4,5,4,6,6,5,6,5,5,5,4,6,4,6,6,6,5,5,6,5,4,2,3,2,2,3,3,3,4,4,4,3,1,5,1,1,1
R_eKkINbEnzKtqJxz,UCOL,Liberal Arts & Sciences,Music,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_0r1ZXiwyQ8xYx6J,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,4,3,1,3,1,1,5,6,4,7,6,4,6,6,4,5,4,3,5,5,3,4,5,1,2,4,3,2,2,2,5,5,1,2,2,4,7,1,1
R_cXS3eYapuIe7YlD,THEO,Master of Divinity,Divinity,2,5,4,5,6,2,1,1,5,4,3,5,4,3,4,3,1,4,7,6,3,3,5,4,4,2,4,1,2,2,2,2,3,3,2,2,2,1,5,4,2
R_5bU70IpaHvPrLi5,THEO,Master of Divinity,Divinity,2,3,6,3,2,3,1,1,5,7,6,4,5,3,6,4,4,3,3,7,3,6,2,4,6,3,3,3,3,3,3,4,3,3,4,2,2,3,1,5,1
R_brt4ceqqi50NKKx,GAH,Doctor of Physical Therapy,Physical Therapy,2,6,6,4,3,6,1,1,5,7,2,6,4,7,4,4,2,3,4,4,4,6,3,3,4,2,2,1,5,3,3,3,3,4,3,1,2,5,5,4,2
R_5ax8pyx2Txu6EXr,THEO,Master of Divinity,Divinity,2,7,4,6,6,7,5,1,7,7,5,6,7,7,7,7,7,6,4,6,4,3,3,3,5,2,4,4,4,3,3,2,5,4,1,1,1,5,3,4,2
R_aYiZvjLfnxGP8Fv,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,2,6,6,4,2
R_eSh4S14q0X0jB77,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,3,3,3,2,2,3,5,5,5,3,5,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,
R_4JimfYkF8UQEdQ9,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,5,4,5,2,1,3,7,7,6,7,7,7,7,6,6,7,7,7,7,7,7,7,7,4,4,5,4,4,5,4,3,4,2,1,2,5,3,4,1
R_1db2Jr5WO44j8ji,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,6,7,6,6,3,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,3,3,4,3,3,3,3,2,6,7,1,2
R_3dF5R4Kp2dV81Q9,UCOL,Liberal Arts & Sciences,Environmental Studies,2,7,7,7,5,4,5,4,7,7,7,7,7,5,7,6,7,7,7,7,6,5,4,5,5,5,5,5,3,4,4,4,5,5,5,4,2,4,4,4,2
R_0TCxyM8dMciqcEB,LAW,Doctor of Law,Law,2,6,1,1,3,1,1,1,2,7,1,1,1,6,2,1,1,7,7,7,7,7,4,3,7,5,5,2,2,1,1,1,5,5,5,5,2,4,4,4,1
R_06bYZAEStJHHNYh,PUBH,Master of Public Health,Global Health,2,6,5,4,2,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_06Y678QxzTMMo4t,PUBH,Master of Public Health,Epidemiology,2,7,7,5,5,6,1,2,6,7,7,7,7,4,7,7,3,7,7,7,6,5,6,4,3,4,4,5,2,3,2,3,5,5,5,4,2,4,4,4,1
R_bpecjR2Nd7kRRcx,LAW,Doctor of Law,Law,2,5,4,3,1,5,1,1,4,3,2,3,4,2,6,5,2,3,3,4,2,3,2,3,3,2,2,1,2,1,1,1,3,2,1,1,2,5,1,4,2
R_WuL5Re2ZmIYllT3,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,3,2,7,2,2,3,4,3,4,3,3,4,6,4,4,7,7,6,7,7,7,5,5,3,3,3,3,3,3,2,5,5,5,5,2,4,4,2,2
R_cC6Gb4oxdTeH4sl,MED,Doctor of Medicine,Doctor of Medicine,2,6,5,5,7,1,1,1,5,4,5,3,4,5,6,6,5,7,6,7,7,7,5,7,7,4,5,3,4,4,3,3,5,5,5,3,2,4,4,4,1
R_3zctoLPc8EBFqER,PUBH,Master of Science Public Hlth,Epidemiology,2,5,3,3,1,3,1,1,5,7,6,7,6,7,7,6,4,7,4,6,7,7,4,4,7,2,2,1,3,3,4,4,4,4,2,1,2,5,4,4,2
R_dm1jAmwXdAGhnM1,MED,Doctor of Medicine,Doctor of Medicine,2,6,5,4,3,4,2,1,5,5,4,5,5,3,5,4,4,5,5,5,5,4,4,4,5,4,4,3,4,3,3,3,4,4,2,2,2,5,7,1,2
R_508faW71wKoadxP,MED,Doctor of Medicine,Doctor of Medicine,2,5,4,2,2,2,2,1,4,4,3,3,4,4,3,2,2,2,3,4,4,3,2,5,2,2,2,2,3,2,3,3,3,3,2,2,2,6,6,4,1
R_3aSy9VK6VI3vGrH,MED,Doctor of Medicine,Doctor of Medicine,2,3,3,5,4,4,1,1,4,4,4,5,5,5,7,7,4,4,4,6,5,3,3,5,7,3,3,1,3,3,3,4,3,3,3,3,2,4,5,4,2
R_9Qtv3j7m0jxRGrr,MED,Doctor of Medicine,Doctor of Medicine,2,4,7,7,4,5,1,1,5,7,7,6,7,7,7,5,4,5,4,4,5,5,5,5,5,2,2,1,4,3,3,3,3,4,2,3,2,4,6,4,1
R_0eMkottMCx1PXU1,MED,Doctor of Medicine,Doctor of Medicine,2,5,3,5,3,2,1,1,3,3,4,6,4,3,6,4,4,6,4,7,4,4,4,6,7,5,5,1,4,3,3,2,4,4,2,2,2,5,5,4,2
R_vJfFOy1oJzcOnMR,GAH,Physician Assistant,Physician Assistant,2,6,4,3,1,3,1,4,5,6,5,6,3,5,5,6,1,3,2,6,6,6,3,6,4,1,1,1,3,3,2,1,2,3,4,4,2,1,4,1,1
R_1C7m8J0NPzdo53G,MED,Doctor of Medicine,Doctor of Medicine,2,6,5,2,1,1,1,1,5,5,4,3,4,3,3,3,2,4,4,6,2,5,7,5,4,1,2,2,2,3,3,2,5,5,5,3,2,1,3,1,1
R_1LOSGyGl6WgEY7V,MED,Doctor of Medicine,Doctor of Medicine,2,5,3,2,4,1,1,1,4,3,2,5,2,2,7,6,3,4,5,6,3,2,1,5,5,4,4,1,2,4,3,2,4,3,2,2,2,7,6,4,2
R_6u3vyNCawkdL8qh,MED,Doctor of Medicine,Doctor of Medicine,2,6,4,2,2,2,1,1,3,4,5,6,4,5,7,4,3,6,5,6,4,5,5,5,4,5,4,1,2,2,2,1,5,5,4,3,2,4,5,4,1
R_3vEhl9ohB6oafRj,MED,Doctor of Medicine,Doctor of Medicine,2,6,4,4,3,2,2,1,5,5,4,5,6,6,6,5,4,6,5,5,6,4,5,4,5,3,4,2,4,3,3,3,4,4,3,3,2,4,6,4,1
R_2P7M3Bn535bGq04,MED,Doctor of Medicine,Doctor of Medicine,2,7,7,5,3,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_4J9iXuTuGMlViFn,MED,Doctor of Medicine,Doctor of Medicine,2,5,5,5,5,1,1,1,1,2,2,5,2,5,5,3,1,5,3,7,4,4,2,4,4,2,2,2,2,2,2,2,5,5,5,5,2,4,4,4,1
R_urhR5L8aMGF2lb3,MED,Doctor of Medicine,Doctor of Medicine,2,6,3,6,4,1,,1,5,7,7,7,7,4,7,7,,,,,,,,,,4,4,2,2,1,1,1,5,5,5,5,2,7,7,4,1
R_7227AI3ffFXHi6x,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,7,7,3,3,1,6,5,5,4,7,5,6,6,6,5,5,7,7,6,6,7,6,5,5,3,3,4,4,4,5,5,1,1,2,1,1,1,2
R_1GFczBdp6FvPMdT,PUBH,Master of Public Health,Global Health,2,5,7,3,3,5,1,1,7,7,7,5,7,6,7,6,6,6,7,6,2,4,1,3,7,3,4,3,1,3,3,4,3,5,4,3,2,3,1,4,2
R_3TKFTZ9TvhdzglD,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,5,4,4,1,1,1,4,5,3,3,3,5,5,3,3,3,4,,6,4,4,2,3,1,3,2,3,1,2,1,3,3,3,3,2,4,6,4,1
R_0PNZPh84PE6DaWV,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,3,5,3,2,1,5,6,5,6,6,5,7,6,5,7,5,7,6,5,6,6,6,4,4,3,3,4,4,4,3,4,4,3,2,4,3,4,2
R_dou1SSPIix1SQUR,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,6,5,6,3,4,1,7,4,2,1,7,5,5,7,7,6,4,7,7,6,5,6,6,4,4,1,5,3,3,3,5,5,5,5,2,4,4,4,1
R_3EatjUqeteqy2Gf,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,4,2,5,3,2,1,4,4,3,3,5,4,5,2,3,5,3,6,6,5,5,2,4,2,4,4,4,3,3,5,3,4,2,2,2,6,6,1,2
R_79e0Zb3FBEfyiH3,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,6,3,3,3,1,6,6,6,3,7,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,
R_25tpbVGOuHSxPRF,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,5,5,6,3,2,1,5,4,4,4,4,4,5,5,4,3,3,3,3,5,1,1,4,5,5,2,5,3,3,3,3,3,3,1,2,5,5,4,2
R_56Ymz9ElEThji85,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,3,6,6,6,2,1,5,3,2,3,6,4,7,6,5,7,7,7,5,5,5,5,5,,,,,,,,,,,,,,,,
R_1TxiaPgix6UgOW1,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,5,7,6,5,3,5,7,7,7,7,6,7,6,6,6,6,7,7,7,6,6,4,5,5,4,5,4,5,5,5,5,4,5,2,4,3,6,2
