ResponseID,Finished,Career,Q3a,Q3b,Q3c,Q3d,Q3e,Q3g,Q3f,Q5Club,Q5Vol,Q5Garden,Q5Hub,Q5Farm,Q5Web,Q5Movie,Q7Grown,Q7behavior,Q7aware,Q9a,Q9b,Q9c,Q9d,Q9e,Q9f,Q9g,Q9h,Q9i,Q9j,Q9k,Q9l,Q9m,Q9n,Q11foot,Q11Bio,Q11Equity,Q11PP,Q11Goals,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Status,Level,Time,Do you consider yourself:,Highest1,Highest2,Background,Woman,Man,TransW,NonBinary,PreferNotToAnswer,TransM,Residence
R_2rkNllDAiDi8IkP,Survey Finished,UBUS,3,4,4,3,5,1,5,,,,,1,1,,4,3,4,1,3,1,2,1,1,1,3,1,1,1,1,1,1,5,5,5,1,5,4,5,4,4,4,2,1,2,0,1,5,5,1,1,,,,,,On Campus
R_2w1xRTaA5dl7x2o,Survey Finished,UCOL,4,4,4,4,5,2,4,,,,1,1,,,4,4,3,1,1,1,3,1,1,1,1,1,1,1,3,1,1,5,5,1,1,1,5,5,5,2,4,5,1,3,0,1,3,7,3,1,,,,,,On Campus
R_25XYS4C0PPNnuwO,Survey Finished,UCOL,5,3,4,3,1,1,1,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,2,1,5,3,1,1,2,0,1,6,5,4,1,,,,,,On Campus
R_1pR9MvBW4vkXKSo,Survey Finished,UBUS,4,4,4,3,1,1,2,,,,,,,,4,3,2,3,3,3,3,3,3,1,1,1,1,1,1,1,2,5,4,1,1,2,4,2,2,4,2,4,1,2,0,1,4,4,4,,1,,,,,On Campus
R_3HUFYYALIXeopmy,Survey Finished,UCOL,4,3,4,4,2,1,3,,,,,1,,,3,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,4,5,4,2,2,4,3,3,5,3,5,1,2,0,1,6,7,4,1,,,,,,On Campus
R_1Kx0gfOrAFinWsC,Survey Finished,UCOL,4,4,5,4,2,1,3,,1,,1,1,,,4,4,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,4,3,1,3,2,5,5,4,3,4,5,1,2,0,1,5,5,4,,1,,,,,On Campus
R_1H2eZL5Ob921EBD,Survey Finished,UCOL,5,4,5,4,4,5,4,1,1,1,,1,1,,5,5,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,5,5,5,5,5,5,1,2,0,1,5,4,4,1,,,,,,On Campus
R_2YA2szDYGbE3fFl,Survey Finished,UCOL,4,3,4,2,1,1,3,,,,,1,,,1,3,4,1,1,3,3,1,1,1,3,1,1,3,3,3,2,4,5,1,3,1,3,2,2,4,3,2,1,2,0,1,5,4,6,1,,,,,,On Campus
R_Y4DVrQfj3q6XGtH,Survey Finished,UCOL,4,4,4,5,3,1,3,,,,,1,,,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,4,4,3,3,3,2,5,1,2,0,1,4,5,4,1,,,,,,On Campus
R_1LuvyMMYuSKPYMD,Survey Finished,UBUS,5,3,3,2,1,1,2,,,,,,,,3,3,2,1,3,1,3,1,1,1,1,3,1,1,3,1,1,4,4,1,1,1,2,2,1,3,2,3,1,2,0,2,4,3,2,1,,,,,,On Campus
R_1rr06of271MQuhW,Survey Finished,UCOL,4,1,5,3,5,4,4,,1,1,1,1,1,,5,5,5,1,3,1,2,1,1,1,1,1,1,1,1,1,3,4,5,3,1,3,4,4,4,5,4,3,1,2,0,1,6,7,4,1,,,,,,On Campus
R_1FqtgeXRuF3eZ2a,Survey Finished,UOXF,5,3,4,4,2,1,4,,1,,,1,,,3,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,5,5,1,1,3,4,5,5,3,2,4,1,2,0,1,5,5,4,,,,,1,,On Campus
R_3HLAwQTaKKdV9dx,Survey Finished,UCOL,5,5,5,5,4,1,4,,,,,1,,,4,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,5,4,4,5,5,5,5,4,5,5,1,2,0,1,4,4,4,,1,,,,,On Campus
R_3dWCCeGBtdm0DMR,Survey Finished,UCOL,5,5,4,5,5,5,4,,1,,,,,,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,3,4,4,4,3,3,4,5,1,2,0,1,6,5,1,,1,,,,,On Campus
R_2WMfSSNPwJPJBbQ,Survey Finished,UCOL,3,2,2,5,1,1,1,,,,,,,,3,3,3,1,3,3,2,1,3,1,3,3,3,3,3,3,3,4,4,1,1,5,2,3,1,1,1,5,1,2,0,2,5,4,1,,1,,,,,On Campus
R_sF2jINgv0Oq1lOp,Survey Finished,UCOL,4,2,4,4,3,1,2,,,,,1,1,,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,3,5,5,3,3,1,4,3,2,4,3,3,1,2,0,1,4,4,4,1,,,,,,On Campus
R_ZEs8czMZQoljHuV,Survey Finished,UCOL,4,4,4,4,2,1,1,,,,,1,,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,1,2,0,1,5,1,4,1,,,,,,On Campus
R_3Jb0HjQySfFSAnt,Survey Finished,UCOL,5,4,4,4,3,2,3,,,,,1,1,,3,4,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,5,2,2,1,5,5,5,2,3,5,1,2,0,1,4,4,4,,,,1,,,On Campus
R_1gGPUTw8J5Lv4ut,Survey Finished,UCOL,4,2,2,2,1,1,2,,,,,1,,,3,1,3,3,1,1,1,1,3,1,1,3,1,1,3,2,1,3,4,1,1,3,1,2,2,4,2,1,1,2,0,1,5,6,4,1,,,,,,On Campus
R_6Ya8OumUJ9oMbJL,Survey Finished,UCOL,3,1,4,5,3,1,2,,,,,1,,,2,4,3,1,2,1,3,1,3,1,3,1,3,3,3,1,2,3,4,3,1,1,4,2,2,2,3,3,1,2,0,1,4,3,2,1,,,,,,On Campus
R_10DkDBys4PYwSsq,Survey Finished,UBUS,4,3,4,4,3,3,3,,,,,1,,,3,3,4,1,3,3,2,1,1,1,1,1,1,1,3,1,3,4,3,2,4,1,4,4,4,1,3,4,1,2,0,1,5,5,1,1,,,,,,On Campus
R_1Qz2I2H51Mrw5ch,Survey Finished,UCOL,3,3,4,4,3,2,3,,1,,,1,,,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,3,4,4,4,4,4,4,1,2,0,1,5,5,3,1,,,,,,On Campus
R_PtVo9QCsG9olyj7,Survey Finished,UCOL,4,3,5,4,2,1,3,,,,,1,,,3,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,4,5,4,3,4,4,1,2,0,1,6,4,6,1,,,,,,On Campus
R_1lfvkmtKMzpwYCx,Survey Finished,UCOL,4,2,5,1,1,1,2,,1,,,1,,,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,3,2,4,4,3,2,2,5,1,2,0,1,5,5,1,1,,,,,,On Campus
R_b8jZEUkrLf85AgV,Survey Finished,UCOL,4,3,3,5,1,1,1,,,,,1,,,5,5,5,3,3,3,3,1,3,1,1,1,1,1,1,1,2,3,3,1,1,1,3,3,4,5,3,2,1,2,0,1,4,4,1,,1,,,,,Off Campus
R_3PGFef3nFwDsTW3,Survey Finished,GSAS,5,5,5,1,1,1,3,,,,,,,,3,1,3,1,1,1,2,1,1,1,3,3,1,1,1,1,1,5,3,2,1,1,2,4,1,5,2,1,2,0,2,1,6,5,4,,1,,,,,Off Campus
R_xnMN75Z9d3K93yx,Survey Finished,GSAS,4,4,4,5,2,1,3,,,,,,,,2,3,2,1,1,3,1,3,1,1,3,1,1,1,3,3,3,5,5,4,1,2,3,4,2,3,3,3,2,0,2,1,4,3,4,1,,,,,,Off Campus
R_1CjrQWTO8MbUrsU,Survey Finished,GSAS,4,4,4,3,4,1,2,,,,,1,,,1,2,3,1,3,1,2,1,1,1,1,1,1,1,1,1,3,5,5,3,4,2,4,4,4,2,4,4,2,0,2,1,6,5,4,,1,,,,,Off Campus
R_xouGasrUTHwP0vn,Survey Finished,GSAS,4,3,4,5,3,1,3,,,,,1,,,3,3,3,1,1,1,2,1,1,1,1,1,3,1,1,1,3,5,5,2,5,5,4,4,4,4,2,3,2,0,2,1,6,4,4,,1,,,,,Off Campus
R_2zSEETFnjWDdOxH,Survey Finished,GSAS,3,4,4,4,3,1,2,,,,,1,,,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,2,3,5,4,4,3,4,4,2,0,2,1,4,4,4,1,,,,,,Off Campus
R_3DuNGTO7CYhbVAB,Survey Finished,GSAS,4,4,4,4,4,1,3,,,,,1,1,,2,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,5,5,2,3,5,5,5,5,5,5,2,0,2,1,1,5,4,,,,1,,,Off Campus
R_2zCLsjRRdhKIXPU,Survey Not Finished,GSAS,5,5,4,3,1,1,2,,,,,,,,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_2D18IzWyU0eF1sW,Survey Finished,GSAS,4,4,5,3,5,1,3,,,,,,,,2,3,3,1,1,3,3,1,1,1,3,1,1,1,1,1,2,5,,1,1,2,5,3,3,1,1,5,2,0,2,1,6,7,4,1,,,,,,Off Campus
R_3DvbZ2B9x7tIDKH,Survey Finished,GSAS,4,3,4,4,4,3,3,,1,,1,1,,,4,3,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,5,5,3,2,5,5,4,4,2,2,5,2,0,2,1,4,1,4,1,,,,,,Off Campus
R_2Cm7d2CrOqIgpZW,Survey Finished,GSAS,5,5,3,1,1,1,5,,,,,,1,,4,3,5,1,1,1,2,1,3,1,1,1,1,1,3,1,1,5,5,3,,2,4,4,3,5,3,2,2,0,2,1,5,4,4,,1,,,,,Off Campus
R_2SGLFZLJ8UbxUEM,Survey Finished,GSAS,4,3,4,1,2,1,3,1,,,,1,,,3,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,4,4,4,2,2,2,0,2,1,5,5,4,,1,,,,,Off Campus
R_3CZozwZGC0DfSmj,Survey Finished,GSAS,3,2,5,5,5,1,3,,1,,,1,,1,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,3,4,1,1,1,3,2,0,3,1,6,7,4,,,1,,,,Off Campus
R_21hqAlByFO9WKKY,Survey Finished,GSAS,4,2,4,2,2,1,5,,,,,1,,,2,3,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,4,4,4,4,4,4,2,0,2,1,4,4,4,1,,,,,,Off Campus
R_1oGWOr8jEkB2nIN,Survey Finished,GSAS,4,4,4,4,4,1,2,,,,,1,,,2,2,3,,,,,,,,,,,,,,,5,5,3,1,3,4,,,,,,2,0,2,1,3,5,4,1,,,,,,Off Campus
R_2QDPC2qAjPAy38H,Survey Not Finished,GSAS,5,4,5,4,3,1,3,,,,,,,,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_O1gmComPGVRESLT,Survey Finished,GBUS,5,5,5,3,4,1,1,,,,,,,,1,1,1,1,1,3,3,3,3,1,1,3,2,1,3,1,2,5,5,1,1,1,4,5,3,4,3,2,2,0,2,1,5,4,4,1,,,,,,Off Campus
R_2QQYqqbeH0okofc,Survey Finished,GBUS,3,5,4,2,1,1,1,,,,,,,,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,4,3,5,5,3,1,1,2,0,2,1,4,3,1,,1,,,,,Off Campus
R_2CcT7KO6mQ5QdGP,Survey Finished,GBUS,5,3,5,3,5,4,1,1,1,,,,,,3,5,3,1,1,3,2,1,1,1,1,1,1,1,1,1,3,4,3,2,3,5,5,5,4,1,3,4,2,0,2,1,6,5,1,1,,,,,,Off Campus
R_1eDGlB1kTheplHE,Survey Finished,GSAS,4,3,4,4,2,1,3,,,,,,,,1,2,3,1,3,3,3,3,3,1,3,1,1,1,3,1,2,3,2,2,1,1,3,2,2,3,1,3,2,0,2,1,5,5,4,1,,,,,,Off Campus
R_wXAepCLS8owOL4Z,Survey Finished,UCOL,5,5,5,5,3,2,3,,1,,,,,,4,,4,3,3,3,3,1,3,1,3,1,3,3,1,3,1,4,4,1,2,2,5,4,4,3,3,5,1,2,0,1,3,5,3,1,,,,,,On Campus
R_AvQx1Q0jbsC7ilr,Survey Finished,GSAS,4,3,4,3,3,1,5,,,,,1,,,3,3,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,5,5,2,5,5,5,4,5,4,4,2,0,2,1,4,5,4,1,,,,,,Off Campus
R_25LbhKfVgO73xLV,Survey Finished,GSAS,5,3,4,1,1,1,1,,,,,,,,3,3,2,1,3,3,2,1,3,1,1,2,3,3,3,3,3,3,5,2,5,3,4,2,2,2,1,2,2,0,2,1,1,1,4,,1,,,,,Off Campus
R_baoOubsAhwuR0AN,Survey Finished,GSAS,4,4,4,4,5,1,1,,,,,,,,3,4,4,1,1,1,2,1,1,1,1,1,3,1,1,1,2,5,5,5,5,5,5,5,5,3,4,4,2,0,2,1,1,1,4,,,,1,,,Off Campus
R_3p9gNLRwhwtRgUs,Survey Not Finished,GSAS,5,5,4,4,3,3,3,,,,,1,1,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3LjABrJEHQTXEIY,Survey Finished,GSAS,4,3,3,1,2,1,1,,,,,1,,,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,3,2,2,3,2,0,2,1,1,4,4,1,,,,,,Off Campus
R_2dm36MsVkhxBkCB,Survey Finished,GSAS,4,4,4,4,4,1,3,,,,,1,,,2,3,2,1,1,1,2,3,1,1,1,1,1,1,3,1,1,5,5,2,1,3,4,4,4,5,5,4,2,0,3,1,3,3,4,,,,1,,1,Off Campus
R_1eLZuggixDekFse,Survey Not Finished,GSAS,2,3,2,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_2eXZi8kgxz23vxz,Survey Finished,GSAS,4,4,3,3,4,4,4,,,,,1,,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,4,4,4,2,3,3,5,4,4,2,0,2,1,6,3,2,,1,,,,,Off Campus
R_237dmi49uEfNtyr,Survey Finished,GSAS,4,4,5,4,1,1,3,,,,,,,,2,2,3,3,1,1,2,3,1,1,1,1,1,1,1,1,1,5,5,4,3,3,4,4,4,5,4,4,2,0,2,1,5,5,4,1,,,,,,Off Campus
R_WCfvQEp7uvBhE7D,Survey Finished,GSAS,5,5,5,3,5,1,3,,,,,,,,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,1,2,5,5,4,5,4,5,2,0,1,1,6,6,2,1,,,,,,Off Campus
R_1Kd9rCALSvaduBP,Survey Finished,GSAS,4,3,4,3,2,1,3,,,,,,1,,2,2,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,5,4,3,2,3,5,2,1,5,2,4,2,0,2,1,4,4,4,1,,,,,,Off Campus
R_3lPjnZijyUEYXCg,Survey Finished,PUBH,4,2,5,5,2,1,3,,,,,,,,4,4,5,1,3,1,2,1,1,1,3,1,1,1,1,1,1,5,5,4,1,5,5,4,3,2,3,4,2,0,1,1,5,6,4,,1,,,,,Off Campus
R_2cAPZbuorbGlcMY,Survey Finished,GSAS,5,5,5,4,5,3,3,,,,,,,,3,3,3,1,3,3,1,1,1,1,1,1,1,1,3,1,1,5,5,5,3,3,5,5,5,5,5,5,2,0,2,1,2,1,4,1,,,,,,Off Campus
R_27D1HmaJt72w6MM,Survey Finished,GSAS,4,3,4,5,1,1,1,,,,,1,1,,4,3,2,3,1,3,3,1,1,1,1,1,1,3,3,3,3,4,5,1,1,1,4,3,2,4,3,5,2,0,2,1,1,3,6,,1,,,,,Off Campus
R_3PpEjHuxAsU1rPu,Survey Finished,GSAS,3,4,2,2,1,1,4,,,,,1,,,2,2,3,1,3,3,3,1,1,1,2,2,1,2,2,2,1,1,1,3,4,3,2,2,3,2,2,3,2,0,2,1,5,4,4,,1,,,,,Off Campus
R_2QRIEYDhj9GIxuY,Survey Finished,GSAS,4,2,3,2,3,1,3,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,1,1,4,3,2,3,1,4,2,0,2,1,4,4,4,1,,,,,,Off Campus
R_eyN2Doh4Bv1QTMl,Survey Finished,GSAS,5,3,4,1,5,1,1,,,,,1,,,2,2,4,1,3,3,2,1,1,1,3,1,1,3,1,1,2,4,5,1,1,1,5,5,4,2,4,3,2,0,2,1,2,2,6,1,,,,,,Off Campus
R_31MYg1ES8lYyazd,Survey Not Finished,GSAS,4,2,3,1,1,1,2,,,,,,,,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_3EuLSGvpEQDD9LG,Survey Finished,GSAS,5,5,3,3,2,2,3,,,,1,,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,2,0,2,2,5,4,1,,1,,,,,Off Campus
R_3NE7T2uGZLlBtUX,Survey Finished,GSAS,4,3,4,5,4,1,3,,,,,1,,,2,4,4,1,1,1,3,3,1,1,1,3,1,1,1,1,3,4,3,1,1,4,4,5,5,3,4,5,2,0,2,1,5,4,1,1,,,,,,Off Campus
R_3HIhZfGYovpRfRx,Survey Finished,LAW,4,1,2,3,2,1,1,,,,,1,,,3,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,5,3,,2,3,3,3,4,2,2,3,2,0,2,1,3,2,4,1,,,,,,Off Campus
R_3inhem096Deuudy,Survey Finished,UCOL,4,3,3,2,3,2,4,,,,,,1,,4,3,4,3,3,3,1,1,3,2,3,3,3,3,3,3,3,5,5,1,3,3,3,2,2,4,3,5,1,2,0,1,5,4,4,,1,,,,,On Campus
R_2Y5QCK5QSrLI6Vg,Survey Finished,UCOL,3,2,5,4,3,2,4,,,,,1,1,1,4,4,4,1,1,1,3,1,1,1,1,1,3,1,1,1,1,4,4,1,1,3,3,3,3,3,2,2,1,2,0,1,6,5,3,1,,,,,,On Campus
R_3JmwF9fnex1aOEP,Survey Finished,GSAS,4,3,4,2,3,1,5,,,,,,,,3,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,5,5,4,3,3,1,1,5,2,1,2,0,2,1,6,5,4,,,,,1,,Off Campus
R_D9a7YdMboHYXyV3,Survey Not Finished,GSAS,3,2,2,4,2,1,1,,,,,1,1,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,Off Campus
R_1Inil7o1lRhkPkn,Survey Finished,GSAS,5,5,5,5,4,2,2,,,,,,,,3,3,4,1,1,3,3,1,1,1,1,1,1,1,3,1,1,5,5,2,2,4,5,5,4,3,3,4,2,0,3,1,5,5,4,1,,,,,,Off Campus
R_3istEK7QGhynL6h,Survey Finished,GBUS,4,4,4,2,4,1,2,,,,,,,,3,3,2,3,1,1,2,1,1,1,1,2,3,1,1,1,2,5,5,3,2,4,2,2,1,2,2,1,2,0,2,1,4,4,4,,1,,,,,Off Campus
R_2TY2O25flsZfTsV,Survey Finished,UBUS,5,5,5,5,5,5,5,1,1,,,,1,,2,3,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,3,3,4,3,4,4,4,4,3,4,3,1,2,0,1,6,7,2,,1,,,,1,On Campus
R_eYaxt9pTi9w00et,Survey Finished,UCOL,5,5,5,3,5,1,2,,,,,,,,2,2,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,5,3,3,3,4,3,3,5,3,3,1,2,0,1,4,4,4,1,,,,,,Off Campus
R_2SlfodzgSSm8raw,Survey Finished,UCOL,3,5,4,4,2,3,4,,,,,1,1,,5,5,4,1,1,1,2,3,1,1,1,1,1,1,1,3,1,5,4,3,3,5,4,4,4,4,4,4,1,2,0,1,4,4,2,1,,,,,,On Campus
R_6Q2KeBUErkJYkk9,Survey Not Finished,GNUR,4,5,4,2,4,1,1,,,,,,,,3,3,4,1,3,3,3,1,1,1,1,1,1,1,1,1,3,4,4,1,1,2,3,4,3,1,3,4,2,0,2,1,4,3,4,1,,,,,,Off Campus
R_263EUzDAZYHIHuq,Survey Finished,UNUR,4,3,5,5,2,2,1,,,,,,,,3,3,3,1,3,3,3,1,3,1,1,1,1,1,3,1,2,4,3,4,1,5,3,4,4,4,4,3,3,0,0,1,3,5,4,1,,,,,,Off Campus
R_3fqIvER7XnsBLUt,Survey Finished,GSAS,5,4,5,5,5,2,3,,,1,,1,,1,4,4,4,1,1,1,3,1,1,1,3,1,1,1,3,1,3,3,4,3,1,4,5,5,5,2,5,5,2,0,2,2,6,8,1,,,,1,,,Off Campus
R_2EcqGynqLaPoTdw,Survey Finished,UCOL,4,3,4,4,2,2,3,,1,,,,,,4,4,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,4,2,2,3,4,3,3,3,3,1,2,0,1,4,4,3,1,,,,,,On Campus
R_37YsbwOdxYImjIt,Survey Finished,UCOL,4,3,5,5,3,2,2,,,,,1,1,,4,4,5,1,1,1,3,3,1,1,3,1,1,1,3,1,1,4,4,1,1,3,4,4,3,3,2,4,1,2,0,1,1,1,2,,1,,,,,On Campus
R_2OOK7nAMjRYnKBY,Survey Finished,UCOL,4,4,5,4,3,1,3,,,,,,,,4,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,2,2,1,1,4,3,3,1,2,3,1,2,0,1,2,1,2,1,,,,,,On Campus
R_3FX0cnaTGzbR7df,Survey Finished,UCOL,4,3,3,2,2,1,4,,,,,1,,,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,5,5,3,4,3,4,2,3,2,2,4,1,2,0,1,6,4,1,1,,,,,,On Campus
R_2UYJwvK6FJYsysg,Survey Finished,UCOL,4,4,4,3,2,1,2,,,,,1,,,3,4,4,3,3,1,1,1,3,1,1,1,1,1,3,1,3,5,5,1,2,2,4,2,2,1,1,2,1,2,0,1,4,4,1,1,,,,,,On Campus
R_3EmvTx3YMUPACvT,Survey Finished,UCOL,4,3,4,4,2,2,3,,,,,1,,1,3,4,4,1,1,1,3,1,1,1,1,1,1,1,3,1,2,5,5,2,3,2,4,4,5,3,5,5,1,2,0,1,5,4,1,1,,,,,,On Campus
R_r7kzA3QzQwr2yA1,Survey Finished,UCOL,4,4,4,4,4,3,4,,,,1,1,,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,2,4,4,4,4,4,4,1,2,0,1,4,8,4,1,,,,,,On Campus
R_6fJeUpfLLJbp4nT,Survey Finished,UCOL,5,4,3,5,2,1,4,,,1,,1,,,3,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,5,1,1,1,3,4,3,3,3,3,1,2,0,1,3,3,6,1,,,,,,On Campus
R_8BtYkMH3obRyfAd,Survey Finished,UOXF,5,5,5,5,5,5,3,1,1,1,,,1,,3,3,4,1,1,3,1,1,1,1,1,1,1,1,3,1,3,5,5,5,3,5,5,5,5,5,5,5,1,3,0,1,2,3,2,1,,,,,,On Campus
R_1ohgrr36vzmE5mp,Survey Finished,UCOL,5,4,4,4,2,2,1,,,,,1,,,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,1,1,4,3,3,4,3,4,1,2,0,1,3,4,3,1,,,,,,On Campus
R_w5nD4ZVCs4GGyNH,Survey Finished,THEO,5,4,3,2,3,1,4,,,1,,,,,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,3,5,5,5,2,3,4,3,3,5,4,5,2,0,2,1,6,7,1,1,,,,,,Off Campus
R_V4Drxo2OrD3pO1j,Survey Finished,UCOL,3,3,3,3,4,1,1,,,,,,,,4,3,3,1,3,1,2,1,3,1,1,1,1,2,3,1,1,1,3,1,1,3,3,3,3,3,3,3,1,2,0,2,5,5,4,1,,,,,,On Campus
R_1E0Q1OTzLbv1JuN,Survey Finished,UBUS,4,5,3,3,1,2,1,,,,,,,1,3,3,3,3,1,3,1,1,3,1,3,3,1,3,3,1,3,5,3,1,1,2,3,3,3,3,3,3,1,2,0,2,5,5,1,1,,,,,,On Campus
R_2Tt3m4POkWKYUDV,Survey Finished,UOXF,4,4,5,3,2,5,3,1,1,,,,,,4,4,5,1,1,1,1,1,1,2,3,1,1,1,1,1,1,5,4,4,3,3,5,5,5,4,3,3,1,2,0,1,5,4,4,1,,,,,,On Campus
R_3kGGEXgfYqdkO96,Survey Finished,THEO,4,4,5,3,4,1,4,1,1,1,,1,1,,4,4,4,1,1,1,2,1,1,1,1,1,1,1,3,1,1,5,4,5,2,2,5,5,5,5,5,5,2,0,2,1,6,4,4,,1,,,,,Off Campus
R_2q4Yip8WhDUqLUp,Survey Finished,GSAS,3,2,3,4,1,2,5,,,,,,,,2,2,1,1,1,1,2,1,3,1,1,2,3,1,3,3,1,5,5,2,5,5,3,3,3,3,3,3,2,0,2,1,5,5,,,,,,1,,Off Campus
R_22UZ22VqXYCO2FZ,Survey Finished,GSAS,3,4,5,1,2,1,1,,,,,,,,2,2,3,1,3,3,1,3,1,1,3,3,3,3,1,1,1,5,4,1,1,1,4,3,2,5,2,5,2,0,2,1,6,4,4,1,,,,,,Off Campus
R_3M6AByIsYycZwJA,Survey Finished,UCOL,4,3,3,2,1,1,3,,,,,,,,3,2,2,1,3,3,3,1,1,1,1,2,3,3,3,1,2,4,5,4,1,3,2,3,2,4,1,4,1,2,0,1,5,6,6,,1,,,,,On Campus
R_zZOl5pu5D9Wk5xL,Survey Finished,UCOL,3,2,,3,3,1,1,,1,,,,,,3,3,3,1,1,1,1,,1,1,1,1,1,1,1,1,1,5,5,2,1,5,2,1,1,1,1,1,1,1,0,1,1,2,1,1,,,,,,On Campus
R_296ojnSe9WqLzS8,Survey Finished,UCOL,3,3,3,3,3,5,4,1,1,1,1,1,,,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,5,5,5,5,5,5,5,1,2,0,1,5,5,3,1,,,,,,On Campus
R_8p3XxUzPCTpGT0B,Survey Finished,GSAS,4,5,4,2,2,1,1,,,,,,,,1,1,1,2,2,1,2,1,1,1,3,3,3,3,3,1,2,1,3,1,1,1,5,5,5,2,4,3,2,0,2,2,1,1,1,,1,,,,,Off Campus
R_3ELJ1InDmRdGJeh,Survey Finished,UCOL,4,3,4,4,2,4,4,,,,,,1,1,3,4,5,3,1,1,1,1,1,1,3,1,1,1,1,1,3,3,4,2,1,1,1,2,2,4,5,4,1,2,0,2,4,3,4,,1,,,,,On Campus
R_1IXgkyEmRNADYGo,Survey Finished,UCOL,4,2,3,2,1,1,3,,,,,1,,1,3,3,3,2,2,1,1,1,1,1,2,2,2,2,1,2,1,5,5,4,4,3,2,2,2,1,1,2,1,2,0,1,4,4,4,1,,,,,,On Campus
R_2XiLqBR6sXNBzOj,Survey Finished,UCOL,4,5,4,4,5,5,4,,,,,,1,,4,5,4,2,1,1,2,2,1,1,1,1,1,2,1,2,1,4,4,5,4,4,5,5,5,4,4,5,1,2,0,1,6,7,1,,1,,,,,On Campus
R_C1wnj47El7trwHv,Survey Finished,UCOL,5,4,3,5,3,1,3,,,,,1,,,1,1,1,1,3,3,3,1,1,1,1,1,1,3,3,1,1,5,5,4,1,5,4,5,5,1,4,5,1,2,0,1,6,7,4,1,,,,,,On Campus
