ResponseID,Finished,Career,ProgramDescr,Level,AcadPlan1Name,AcadPlan1,AcadPlan1Type,DormBuilding,OrignAddrCntry,Q1.a,Q1.b,Q1.c,Q1.d,Q1.e,Q1.f,Q1.g,Q1.h,Q1.1,Q1.2,Q2.a,Q2.b,Q2.c,Q2.d,Q2.e,Q2.f,Q3.a,Q3.b,Q3.c,Q3.d,Q3.e,Q3.f,Q3.g,Q3.h,Q3.i,Q3.j,Q3.k,Q3.l,Q3.m,Q3.n,Q3.o,Q3.1.a,Q3.1.b,Q3.1.c,Q3.1.d,Q4.1,Q4.2,Q4.3,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5.a,Q5.5.b,Q5.5.c,Q5.5.d,Q5.5.e
R_2thykHPogm1QMhN,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Neuroscience & Behav Biology,NEUROBBBS,Major,Harris Hall,USA,6,4,5,6,3,1,1,3,4,4,7,4,3,3,2,5,4,4,5,5,5,4,5,3,5,5,5,2,3,4,5,1,1,0,0,1,2,0,1,3,4,6,1,0,0,0,0
R_2uyZDZDjRrmDjkI,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Neuroscience & Behav Biology,NEUROBBBS,Major,Harris Hall,USA,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,1,2,0,1,4,7,2,1,0,0,0,0
R_1Kgc0NDBOCGt8Vn,Survey Not Complete,UCOL,Liberal Arts & Sciences,Junior,Biology,BIOLOGYBS,Major,Thomas Hall,USA,7,7,7,7,4,4,3,2,5,5,7,7,7,7,7,7,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2156S3YdOmw5Qjb,Survey Complete,UBUS,Bachelor of Business Admin,Junior,Business Administration,BUSBBA,Major,Harris Hall,USA,5,5,4,4,4,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,0,0,0,0,1,2,0,1,3,4,1,1,0,0,0,0
R_25RCRnJXfPkTt7J,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Biology,BIOLOGYBS,Major,Harris Hall,USA,6,4,6,1,3,5,1,4,5,5,7,5,7,7,2,6,3,5,3,5,4,3,0,0,4,2,0,4,3,5,5,1,1,0,0,1,2,0,1,1,1,2,1,0,0,0,0
R_pAXHXNbFFWS80YF,Survey Not Complete,GSAS,Doctor of Philosophy,Adv Stdng,Art History,ARTHISTPHD,Major,No Dorm,USA,6,5,7,7,4,2,1,5,4,4,5,3,3,4,3,5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2uVEUmRbwQz1lq7,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Spanish & Portuguese,SPANPRTBA,Major,Woodruff Hall,USA,5,4,4,4,3,2,2,2,3,5,5,7,5,3,3,6,4,4,0,3,4,4,5,5,4,0,3,5,4,4,0,1,1,0,0,1,2,0,1,5,1,2,0,0,1,0,0
R_3JDvg0T1QDcMcqV,Survey Not Complete,UCOL,Liberal Arts & Sciences,Junior,Undeclared - Arts & Sciences,UNDECLARED,Major,Evans Hall,USA,5,7,5,3,1,3,1,2,3,4,4,3,3,6,3,4,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1NnvpOctUDrBPLT,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Chemistry,CHEMPHD,Major,No Dorm,USA,6,4,5,3,3,1,1,1,3,3,5,4,3,5,5,5,5,3,4,4,4,3,5,4,4,5,4,4,4,5,4,1,1,1,0,2,0,3,1,4,5,4,1,0,0,0,0
R_3Mm42CPyVy5RCuG,Survey Not Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Woodruff Hall,USA,3,3,5,3,1,3,1,5,2,3,3,4,3,4,4,3,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_6tW7VK6StXxoDLz,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Clairmont Apts Tower,USA,5,5,5,5,4,4,4,4,3,3,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,2,0,1,6,4,4,1,0,0,0,0
R_3HS6lBP2rzZ496z,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Undeclared - Arts & Sciences,UNDECLARED,Major,Woodruff Hall,IDN,6,5,4,3,4,1,1,2,3,4,4,5,6,6,5,5,4,4,0,4,5,0,5,0,4,0,0,0,5,4,3,0,1,0,0,1,2,0,0,4,5,1,1,0,0,0,0
R_x4m9FJx65S5O9sB,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Quantitative Science,QSSBS,Major,Woodruff Hall,USA,6,6,7,7,7,4,1,3,3,3,6,6,6,4,6,5,0,0,4,4,4,5,5,5,5,4,5,4,5,3,4,1,0,0,1,1,2,0,1,4,4,1,1,0,0,0,0
R_sMttlkPccWH4YRX,Survey Complete,GSAS,Doctor of Philosophy,Full Stdng,Religion,RELPHD,Major,No Dorm,USA,4,4,5,2,3,1,2,2,2,3,4,5,5,3,3,4,4,0,0,5,5,0,5,4,4,5,5,0,0,2,2,1,0,1,0,2,0,1,1,4,5,4,1,0,0,0,0
R_2X1yJ639edXkA6d,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Eagle Row 15,USA,5,5,6,3,1,2,2,3,3,4,4,3,3,5,2,2,4,4,4,5,0,4,5,3,3,5,4,0,5,4,4,1,1,0,0,1,2,0,1,4,5,4,1,0,0,0,0
R_2bWCDOTEi7OSmXW,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Undeclared - Arts & Sciences,UNDECLARED,Major,Evans Hall,USA,7,7,7,7,7,7,1,7,5,4,7,5,3,3,2,2,4,2,4,5,5,4,5,5,4,4,2,5,4,4,2,1,0,0,0,1,2,0,1,1,6,1,0,0,1,0,0
R_1n3iftfg0BKz7Nk,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Chemistry,CHEMBS,Major,Few Hall,USA,5,7,5,7,7,6,6,1,3,5,7,7,7,7,7,7,5,5,5,3,4,4,3,3,4,2,4,2,5,5,4,0,0,1,0,1,2,0,1,4,5,2,1,0,0,0,0
R_2RU4krcrxG23O7o,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Philosophy & Religion,PHILRELBA,Major,Dobbs Hall,USA,7,5,5,5,7,7,6,1,5,5,7,5,6,7,4,4,5,5,5,5,5,0,5,5,4,4,5,0,5,5,5,1,1,1,0,1,2,0,1,1,5,4,1,0,0,0,0
R_XLl0nH0VPrYbZp7,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Biology,BIOLOGYBS,Major,Woodruff Hall,IND,7,7,7,7,7,1,7,7,5,5,7,4,4,7,3,7,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,0,1,4,5,1,1,0,0,0,0
R_5BWX5Fqpgjt5225,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Eagle Row 12,USA,5,5,3,7,2,4,7,7,4,4,7,7,5,3,6,7,4,3,5,5,5,4,5,5,5,5,0,4,4,5,5,1,1,0,0,1,2,0,1,5,5,1,0,0,1,0,0
R_x5gMGzs9Q6Jdl7z,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Harris Hall,USA,7,7,7,7,7,7,7,7,5,5,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,0,1,2,2,4,0,0,1,0,0
R_23mQvHPn4T0Ugdb,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Applied Mathematics & Stats,MTAPSTBS,Major,Few Hall,POL,5,5,6,6,3,2,2,6,2,2,5,5,4,7,4,6,4,4,0,3,4,5,5,2,0,3,4,5,4,2,2,1,1,1,1,1,2,0,0,4,5,4,0,0,1,0,0
R_doMzA9FFsrBRzRD,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Philosophy,PHILBA,Major,Dobbs Hall,USA,6,6,6,5,2,2,4,3,5,3,7,7,6,7,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,1,2,0,1,7,6,4,0,0,1,0,0
R_294zisRWxIy3oKR,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,History,HISTORYBA,Major,Harris Hall,USA,7,7,5,7,1,3,1,3,3,5,5,7,7,7,7,7,4,5,5,0,5,0,5,0,5,5,4,0,5,5,5,1,1,0,0,1,2,0,1,4,5,1,1,0,0,0,0
R_3MGV9tC3zHS5S5J,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Biology,BIOLOGYBA,Major,Harris Hall,USA,7,7,7,7,3,3,3,2,4,5,7,5,6,7,7,7,0,5,0,3,5,0,5,4,5,4,5,0,3,4,0,0,1,0,0,1,3,0,1,5,4,3,1,0,0,0,0
R_23VKibX6R8hNVzl,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Undeclared - Arts & Sciences,UNDECLARED,Major,Few Hall,USA,6,6,5,5,2,1,1,2,3,3,5,6,3,5,3,3,5,4,5,5,4,4,5,5,4,3,4,4,5,4,2,1,1,0,0,1,2,0,1,6,6,1,0,0,1,0,0
R_1IyeTotP70uykQ5,Survey Complete,UOXF,Associate of Arts,Sophomore,Arts & Sciences,ARTSCIAA,Major,Haygood Hall,USA,7,5,5,5,5,6,6,5,3,3,7,7,7,7,7,7,4,4,0,4,5,4,5,4,5,4,5,4,5,5,5,1,1,1,0,1,2,0,1,4,5,4,1,0,0,0,0
R_PIplFJSTC9sWjxT,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Harris Hall,USA,6,6,6,7,7,7,7,6,4,3,7,6,6,5,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,1,2,0,1,4,5,4,1,0,0,0,0
R_2qt1DZWB7KFTH0T,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Chemistry,CHEMBS,Major,Woodruff Hall,USA,3,3,5,6,4,1,1,4,2,2,4,5,5,3,4,4,5,4,5,5,5,4,4,4,3,2,4,4,3,2,2,1,1,1,1,1,3,0,1,1,1,2,0,0,1,0,0
R_3kMmE261u5IFhVY,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Chemistry,CHEMPHD,Major,No Dorm,USA,7,5,3,1,1,1,1,7,4,5,5,7,7,6,7,7,4,3,0,0,5,0,0,0,0,5,0,0,0,0,5,1,1,1,1,2,0,2,1,4,2,2,1,0,0,0,0
R_2QKeDtrcCophCHs,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Chemistry,CHEMPHD,Major,No Dorm,USA,5,5,5,5,5,5,5,5,4,4,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,5,0,1,0,0,0
R_6Exa4kA714eKn5f,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Neuroscience & Behav Biology,NEUROBBBS,Major,Evans Hall,USA,5,5,7,3,1,1,1,3,2,5,2,6,,7,2,2,0,5,0,5,5,2,3,5,5,5,1,4,3,4,,1,1,1,0,1,2,0,1,3,6,4,1,0,0,0,0
R_3elwublHGu9GzO6,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Environmental Sciences,ENVSBS,Major,Woodruff Hall,USA,6,5,6,5,4,6,5,6,4,4,7,7,7,5,6,6,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,1,1,1,2,0,1,4,6,4,1,0,0,0,0
R_eJxfnNXD3QkHr9f,Survey Complete,UBUS,Bachelor of Business Admin,Junior,Business Administration,BUSBBA,Major,Evans Hall,USA,7,7,7,7,3,1,1,2,3,4,7,6,5,5,4,3,3,3,4,5,5,3,4,4,4,0,0,0,0,0,0,1,0,0,0,1,2,0,1,2,5,1,0,0,1,0,0
R_1FE3ZHDOCdPLRfo,Survey Complete,UOXF,Associate of Arts,Sophomore,Arts & Sciences,ARTSCIAA,Major,Elizer Hall,USA,6,5,6,5,2,1,1,6,3,3,5,6,4,7,5,7,5,0,5,5,5,0,5,5,5,5,4,5,5,3,3,1,1,1,0,1,2,0,1,5,5,4,1,0,0,0,0
R_3HBmEnrTw0aQMRJ,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Undeclared - Arts & Sciences,UNDECLARED,Major,Clairmont Undergraduate Apts,USA,5,7,4,6,3,3,2,5,3,4,4,6,3,5,5,5,5,3,4,5,5,2,5,5,3,4,2,1,3,5,2,1,1,0,0,1,2,0,1,7,7,1,1,0,0,0,0
R_1ikV9Doy5ynNBrE,Survey Complete,UOXF,Associate of Arts,Sophomore,Arts & Sciences,ARTSCIAA,Major,Elizer Hall,USA,4,1,3,5,2,1,1,3,2,3,3,4,2,6,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,1,2,0,1,3,6,1,1,0,0,0,0
R_21Gnm98bThF0NJ2,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Woodruff Hall,USA,7,4,6,7,7,5,4,7,5,5,7,7,7,6,7,7,4,4,4,4,5,4,5,5,5,5,5,5,5,5,4,1,1,1,0,1,2,0,1,3,5,3,1,0,0,0,0
R_3F4FVx2MxrpEQKY,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Computer Science,COMPSCIBS,Major,Harris Hall,USA,5,3,3,5,2,4,1,3,3,4,4,5,3,2,3,5,5,0,0,5,0,5,5,0,5,5,5,0,5,3,4,1,1,0,0,1,2,0,1,5,7,1,1,0,0,0,0
R_QcsFghPgQfpVAo9,Survey Not Complete,UCOL,Liberal Arts & Sciences,Freshman,Undeclared - Arts & Sciences,UNDECLARED,Major,Turman,USA,1,1,1,1,1,1,1,7,1,1,1,1,1,6,6,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2SCX6Q9XyRrPXK5,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Chemistry,CHEMBS,Major,No Dorm,USA,5,7,3,7,2,2,6,7,4,5,5,6,2,5,4,6,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,1,1,0,0,1,2,0,1,1,6,1,0,0,1,0,0
R_1MJWCFrWpQAZG17,Survey Complete,UBUS,Bachelor of Business Admin,Junior,Business Administration,BUSBBA,Major,Harris Hall,USA,5,6,5,6,5,6,5,5,4,4,4,6,5,5,5,5,3,5,4,4,5,4,4,5,4,4,4,5,4,4,5,1,1,1,1,1,2,0,1,1,1,4,0,0,1,0,0
R_3dMt9o045meQo56,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Political Science,POLISCIBA,Major,Woodruff Hall,USA,6,5,6,5,5,1,3,6,2,5,7,6,6,7,5,6,5,5,5,5,5,5,5,5,5,5,5,0,5,3,4,1,1,1,1,1,2,0,1,3,3,6,1,0,0,0,0
R_1eyK68Ljc0UU6P4,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Woodruff Hall,USA,5,1,5,5,1,2,1,3,3,3,5,2,2,4,2,1,4,0,4,0,5,0,5,0,5,0,5,0,5,3,2,1,0,0,0,1,2,0,1,5,8,3,1,0,0,0,0
R_2zhDk97x54HgpQx,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Physics,PHYSICSBS,Major,Harris Hall,BHR,5,4,5,4,3,3,2,3,3,3,5,5,5,4,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,1,1,0,0,1,3,0,0,4,5,1,0,0,1,0,0
R_1JWpQD8vrIqXQ3N,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Undeclared - Arts & Sciences,UNDECLARED,Major,Evans Hall,USA,7,7,7,4,4,7,6,6,5,4,7,5,5,4,4,7,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,1,1,0,0,1,3,0,1,4,5,1,1,0,0,0,0
R_29fYXmUqzUNfb39,Survey Complete,UCOL,Liberal Arts & Sciences,Sophomore,Film Studies,FILMSTBA,Major,Clairmont Apts Tower,USA,6,5,5,5,4,3,5,3,4,4,6,6,6,6,6,7,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,3,0,1,5,6,4,0,0,1,0,0
R_3Gs9RkD9mr48Kzy,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Chemistry,CHEMPHD,Major,No Dorm,USA,6,3,4,6,2,1,1,1,3,2,5,6,4,6,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,2,0,2,1,3,4,4,1,0,0,0,0
R_3Dqp8aLKLjZ1fxr,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Nursing,NURSINGPHD,Major,No Dorm,USA,6,3,5,2,3,2,1,5,3,3,6,6,6,7,4,4,4,3,3,3,5,3,3,3,3,3,3,4,3,3,2,1,0,0,0,2,0,2,1,4,5,1,1,0,0,0,0
R_3LciXBl5aHPjuba,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Philosophy,PHILPHD,Major,No Dorm,CAN,6,5,6,5,6,1,1,1,2,4,7,6,5,4,5,6,4,5,0,5,5,4,4,4,2,2,0,0,5,2,5,1,1,0,0,2,0,2,0,3,4,4,1,0,0,0,0
R_1jrX9Zq6l29TFLY,Survey Complete,GSAS,Doctor of Philosophy,Adv Stdng,Computer Science & Informatics,COMPSCIPHD,Major,No Dorm,USA,7,3,7,5,5,1,1,1,2,2,7,7,7,2,2,5,5,4,0,5,0,0,5,5,4,0,0,0,4,2,0,1,1,0,1,2,0,2,1,5,3,4,0,0,1,0,0
R_1OCSb1p6iuEZMkS,Survey Complete,THEO,Master of Divinity,Prof 2,Divinity,MDVDIVIN,Major,No Dorm,USA,7,7,7,7,5,3,1,7,2,3,7,7,7,7,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,0,2,0,2,1,4,6,4,1,0,0,0,0
R_1H0Ke4I9W1Rc7nQ,Survey Complete,PUBH,Master of Public Health,Grad Yr 2,Global Health,IHMPH,Major,No Dorm,FJI,6,2,5,2,1,1,1,2,2,3,3,6,3,7,3,5,5,3,4,5,5,5,4,4,4,4,4,4,4,2,1,1,1,0,0,2,0,2,0,5,6,1,1,0,0,0,0
R_5u6IRuq9bOF9lE5,Survey Complete,PUBH,Master of Science Public Hlth,Grad Yr 1,Envirnmnt Health-Epidemiology,EOHEPIMSPH,Major,No Dorm,USA,7,7,7,6,2,4,1,6,2,4,7,6,6,3,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,1,0,0,2,0,1,1,4,2,4,0,0,1,0,0
R_11Z0HW0RsbnfvQv,Survey Complete,UCOL,Liberal Arts & Sciences,Junior,Undeclared - Arts & Sciences,UNDECLARED,Major,Few Hall,USA,6,5,7,7,5,4,4,6,3,4,5,6,4,6,5,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,1,1,1,1,1,2,0,1,1,1,1,0,0,1,0,0
R_0dFBXsHtCFBOZEd,Survey Complete,GAH,Doctor of Physical Therapy,Grad Yr 2,Physical Therapy,PHYSTHDPT,Major,No Dorm,USA,7,7,7,7,2,1,1,7,2,1,7,6,6,7,5,7,4,4,0,5,4,0,5,0,0,5,0,0,5,1,2,1,0,0,0,2,0,2,1,4,4,4,1,0,0,0,0
R_RCcB8t1rUfUYpnr,Survey Complete,GAH,Doctor of Physical Therapy,Grad Yr 2,Physical Therapy,PHYSTHDPT,Major,No Dorm,USA,6,5,7,5,3,1,1,1,2,2,7,7,7,5,6,5,4,3,0,0,4,5,5,3,3,4,0,0,3,3,3,1,1,0,0,2,0,2,1,5,4,4,1,0,0,0,0
R_2qrgiRGFsme0Fsu,Survey Complete,GAH,Doctor of Physical Therapy,Grad Yr 2,Physical Therapy,PHYSTHDPT,Major,No Dorm,USA,6,3,5,4,3,1,1,2,2,3,5,7,7,6,4,6,4,4,3,4,4,3,5,4,4,5,5,4,4,4,4,1,1,0,0,2,0,2,1,5,1,4,1,0,0,0,0
R_1nMVhJ2wDMjcuvs,Survey Complete,GAH,Doctor of Physical Therapy,Grad Yr 2,Physical Therapy,PHYSTHDPT,Major,No Dorm,USA,6,5,5,5,6,1,1,3,3,3,7,7,7,2,3,4,5,3,0,0,4,4,5,4,4,4,4,3,5,4,3,1,1,0,0,2,0,2,1,4,5,4,1,0,0,0,0
R_3imzenbDKEkAK4w,Survey Complete,GAH,Doctor of Physical Therapy,Grad Yr 2,Physical Therapy,PHYSTHDPT,Major,No Dorm,USA,7,5,3,2,1,1,1,2,2,3,6,7,6,4,3,7,5,0,5,5,0,0,5,0,0,0,5,5,5,4,4,1,1,0,0,2,0,2,1,4,4,4,1,0,0,0,0
R_1eDFgXo9iRYMlsn,Survey Complete,THEO,Master of Divinity,Prof 2,Divinity,MDVDIVIN,Major,No Dorm,USA,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,0,0,0,2,0,0,3,0,2,0,2,0,2,2,1,0,0,0,0,2,0,2,1,3,2,4,0,0,1,0,0
R_2ONNJjv45VfxbsS,Survey Complete,THEO,Master of Divinity,Prof 2,Divinity,MDVDIVIN,Major,No Dorm,USA,5,5,5,2,3,1,2,3,3,3,5,1,2,3,4,4,3,4,5,4,2,3,5,3,4,4,2,5,5,3,5,1,1,0,0,2,0,2,1,7,6,3,0,0,1,0,0
R_2s0VtQa5tm1AQT8,Survey Complete,GSAS,Master of Development Practice,Full Stdng,Master of Development Practice,DEVPRACMDP,Major,No Dorm,USA,6,6,6,6,6,6,6,6,3,3,6,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,2,0,2,1,3,3,6,1,0,0,0,0
R_Qn6JZBsbDmlRkbL,Survey Complete,THEO,Master of Divinity,Prof 2,Divinity,MDVDIVIN,Major,No Dorm,USA,5,5,6,2,3,5,1,3,3,5,6,3,2,7,4,4,5,0,4,5,0,4,5,5,3,5,5,5,5,5,5,1,0,0,0,2,0,2,1,5,2,4,1,0,0,0,0
R_22PndvCQ4Srrcqy,Survey Not Complete,UOXF,Associate of Arts,Freshman,Arts & Sciences,ARTSCIAA,Major,Murdy Hall,USA,7,5,6,5,3,3,2,5,3,3,7,4,4,2,2,5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_vZxUBkyRg7q4DaF,Survey Complete,LAW,Doctor of Law,Prof 2,Law,LAWJD,Major,No Dorm,USA,5,5,6,3,2,3,1,6,4,5,5,5,5,1,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,1,1,1,1,2,0,2,1,5,6,3,1,0,0,0,0
R_8B0D6Y41rr7RWjD,Survey Complete,LAW,Doctor of Law,Prof 2,Law,LAWJD,Major,No Dorm,USA,6,6,6,2,6,1,1,3,1,1,7,7,4,7,5,2,3,5,4,5,5,5,5,3,3,3,3,5,5,1,1,1,1,1,0,2,0,2,1,6,6,4,1,0,0,0,0
R_1OSScLoUppIPhCM,Survey Complete,GAH,Physician Assistant,Grad Yr 2,Physician Assistant,PHYSASTMMS,Major,No Dorm,USA,3,3,5,7,1,3,1,2,3,2,4,5,3,5,5,3,5,5,5,5,4,5,4,5,5,4,5,4,4,5,4,1,1,1,1,2,0,2,1,4,3,4,1,0,0,0,0
R_1C8jj6gjO5URiZb,Survey Complete,GAH,Physician Assistant,Grad Yr 2,Physician Assistant,PHYSASTMMS,Major,No Dorm,USA,5,4,6,4,6,1,1,5,2,2,6,6,6,6,6,6,5,4,4,5,4,4,5,3,4,3,5,4,4,3,3,1,1,1,1,2,0,2,1,7,4,4,1,0,0,0,0
R_2EohgJpxgCI9wuh,Survey Complete,THEO,Master of Divinity,Prof 1,Divinity,MDVDIVIN,Major,No Dorm,USA,7,6,3,2,3,2,1,3,2,3,4,3,3,5,3,5,4,5,0,4,5,0,4,4,4,4,2,3,4,2,2,1,1,0,0,2,0,1,1,3,2,4,1,0,0,0,0
R_2xV0wbiTbQFVH7a,Survey Complete,LAW,Doctor of Law,Prof 2,Law,LAWJD,Major,No Dorm,USA,6,6,6,4,4,2,2,6,4,3,6,6,6,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,2,0,2,1,4,5,6,0,0,1,0,0
R_1d1bbmAZ7kJBIkW,Survey Complete,LAW,Doctor of Law,Prof 2,Law,LAWJD,Major,No Dorm,USA,3,2,1,1,1,1,1,1,3,4,3,3,2,2,2,1,3,5,5,5,2,0,5,2,0,0,4,3,4,2,5,1,1,0,0,2,0,2,1,5,5,2,0,0,1,0,0
R_22M3Y7pFtDYP6BV,Survey Complete,GAH,Physician Assistant,Grad Yr 2,Physician Assistant,PHYSASTMMS,Major,No Dorm,USA,5,6,5,3,1,1,1,1,1,1,5,2,2,5,5,4,3,4,0,3,4,0,5,3,0,,0,0,3,1,0,0,0,0,0,2,0,2,1,1,2,4,0,0,1,0,0
R_1rPRcIsP1Tagt5K,Survey Complete,LAW,Doctor of Law,Prof 2,Law,LAWJD,Major,No Dorm,USA,2,3,3,1,2,1,1,1,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,3,2,2,2,1,2,2,2,1,1,0,0,2,0,2,1,3,1,1,0,0,1,0,0
R_3KH2NZI6KxnlWe5,Survey Complete,LAW,Doctor of Law,Prof 2,Law,LAWJD,Major,No Dorm,USA,3,1,7,3,3,3,1,5,4,3,3,4,2,3,5,2,2,5,3,5,3,3,4,3,3,3,3,5,3,4,4,1,1,1,0,2,0,2,1,1,3,4,0,0,1,0,0
R_1mQUIHlUDTRqK3i,Survey Complete,LAW,Doctor of Law,Prof 2,Law,LAWJD,Major,No Dorm,USA,6,4,4,1,1,1,1,2,2,1,4,4,4,4,4,5,5,0,0,5,4,0,5,0,3,0,5,0,5,2,3,1,1,1,0,2,0,2,1,1,4,3,0,0,1,0,0
R_2eXd05p7vGXnzls,Survey Complete,GAH,Physician Assistant,Grad Yr 2,Physician Assistant,PHYSASTMMS,Major,No Dorm,USA,7,7,7,4,7,3,3,2,4,2,7,6,6,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,0,2,1,1,1,4,0,0,1,0,0
R_3q7syshrH1R6yRF,Survey Complete,MED,Doctor of Medicine,Prof 2,Doctor of Medicine,MEDDOCTR,Major,No Dorm,USA,7,7,7,4,5,5,1,2,3,2,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,1,2,0,2,1,4,4,4,0,0,1,0,0
R_BqUvMCuhw92ydzP,Survey Complete,MED,Doctor of Medicine,Prof 2,Doctor of Medicine,MEDDOCTR,Major,No Dorm,USA,3,2,6,1,7,1,1,3,2,2,6,5,5,5,5,5,5,3,5,5,5,5,5,4,5,5,4,5,5,2,3,1,1,1,1,2,0,2,1,4,3,4,1,0,0,0,0
R_QggkT7BYTcdS5sl,Survey Complete,MED,Doctor of Medicine,Prof 2,Doctor of Medicine,MEDDOCTR,Major,No Dorm,USA,7,7,5,2,6,1,1,4,1,1,5,4,3,3,3,6,5,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,0,3,1,6,6,4,1,0,0,0,0
